id,title,artists,pp_artist,k9_cluster
5mFMb5OHI3cN0UjITVztCj,Rumour Has It,['Adele'],Adele,3
2eF2x1BkgilhaZ2AipRY8j,Turning Tables,['Adele'],Adele,7
1CRtJS94Hq3PbBZT9LuF90,Don't You Remember,['Adele'],Adele,3
3di5hcvxxciiqwMH1jarhY,Set Fire to the Rain,['Adele'],Adele,5
2hw47GMKL6LXwp5BJgPxXf,He Won't Go,['Adele'],Adele,5
43Bcg5ckW8WchRzyPZA0u1,Take It All,['Adele'],Adele,7
42Uw9frN5ZVX40mRU3hHFL,I'll Be Waiting,['Adele'],Adele,2
5W63Zcirj6bvnTxhVIKTSK,One And Only,['Adele'],Adele,2
2PPN1HFpVotjq7oJIqQbnx,Lovesong,['Adele'],Adele,7
6pOAKwmxefR6EhoEX8SwQD,Love Story (Taylor’s Version),['Taylor Swift'],Taylor Swift,3
0wGRHGTTktUEfnguYlaHYm,Savage Love,['Kidz Bop Kids'],Kidz Bop Kids,3
4sm9ONW393viIe6Ad2DgFt,Love You Like A Love Song,['Selena Gomez & The Scene'],Selena Gomez & The Scene,5
1zpsXxPogSHJdp41ltYQQN,Pizza Angel,['VeggieTales'],VeggieTales,3
3Ixusfruf2aT8GzZJLua9C,Love Yourself,['Justin Bieber'],Justin Bieber,6
3VrNmKJk0S8pQp4Ea8euuK,You Belong With Me (Taylor’s Version),['Taylor Swift'],Taylor Swift,3
2qhmI9jdGxJ9sQ4xfQxi9c,The Pirates Who Don't Do Anything,['VeggieTales'],VeggieTales,6
3eWNYshv9epMJFonQ3qREV,Roar,['Katy Perry'],Katy Perry,5
7oURmgEjRxwDol4dI533Po,Blinding Lights,['Kidz Bop Kids'],Kidz Bop Kids,2
4CNvtgncSTRlHDSknYm41B,Rainbow,['Kacey Musgraves'],Kacey Musgraves,7
0fRhLNJFv3s1gVPmcaFDox,Belly Button,['VeggieTales'],VeggieTales,3
1yYYny7kfh6kqYfI7SwSmh,Firework,['Katy Perry'],Katy Perry,3
2hDsClAXITomcSJt0jbzRD,Good 4 U,['Kidz Bop Kids'],Kidz Bop Kids,5
3fr9W5zZEUbj8VS7a4Jpdl,Rare,['Selena Gomez'],Selena Gomez,3
0DGcbQUHIW3mZ5KuoR5hHG,"Second Chances - From ""Jonah: A VeggieTales Movie"" Soundtrack",['VeggieTales'],VeggieTales,5
6GY0IxU8aiOqZmX76TZUd2,Baby,"['Justin Bieber', 'Ludacris']",Justin Bieber / Ludacris,5
5sffIJ5fSf5C9zEk4vTXCv,ocean eyes,['Billie Eilish'],Billie Eilish,7
5BRaUh1JUnJ6AmI0R3bUdU,good 4 u,['Olivia Rodrigo'],Olivia Rodrigo,3
0HO8syHtJn5cq7fmUTGlQR,Hot N Cold,['Katy Perry'],Katy Perry,3
60TnnVL9vjE48Dxj0r80If,The Dance Of The Cucumber,['VeggieTales'],VeggieTales,6
0DMRKqrpd0QO4RWiEdMib0,You Know I'm No Good,['Amy Winehouse'],Amy Winehouse,3
0RfzQhbvtn5lOaKdhpAni7,Me & Mr Jones,['Amy Winehouse'],Amy Winehouse,7
2WsHmmKc1U4IbTzeGUu1Ks,Just Friends,['Amy Winehouse'],Amy Winehouse,3
3FAclTFfvUuQYnEsptbK8w,Back To Black,['Amy Winehouse'],Amy Winehouse,5
7MDfN1ldfTMtuXXdVz2Pzc,Tears Dry On Their Own,['Amy Winehouse'],Amy Winehouse,5
2pxCOdnHEZZ3A1XRNxjc1v,Wake Up Alone,['Amy Winehouse'],Amy Winehouse,7
5DEitTu33CUjozBijXiLNb,Some Unholy War,['Amy Winehouse'],Amy Winehouse,5
3eVo0wD4kGwF3gshtecZso,He Can Only Hold Her,['Amy Winehouse'],Amy Winehouse,3
7EzafK3PjsWEICREII1WXg,Addicted,['Amy Winehouse'],Amy Winehouse,3
6nLvaCZFR1wEzW3sIKpsnr,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",['Amy Winehouse'],Amy Winehouse,5
5kG1ARHk8dli0bKiMN2oE6,Cupid - Deluxe Edition Version,['Amy Winehouse'],Amy Winehouse,3
52fqquVYihRW17ySEcy5mA,Monkey Man,['Amy Winehouse'],Amy Winehouse,3
5OlM5krdWS4ivOGVz3X8c0,Some Unholy War - Down Tempo,['Amy Winehouse'],Amy Winehouse,7
6huXEunO4jEFn9Q7WLoMZs,Hey Little Rich Girl,"['Amy Winehouse', 'Ade Omotayo', 'Zalon Thompson']",Amy Winehouse / Ade Omotayo / Zalon Thompson,2
7ee1XEOzZgzTQWNaiHZvKY,You're Wondering Now,['Amy Winehouse'],Amy Winehouse,3
1Nz1PPjU3ONNEgjg8Pkppg,To Know Him Is To Love Him - Live,['Amy Winehouse'],Amy Winehouse,7
113iEwaI5Se6Q287iXOIJy,Love Is A Losing Game - Original Demo,['Amy Winehouse'],Amy Winehouse,7
6b5P51m8xx2XA6U7sdNZ5E,Alone Again,['The Weeknd'],The Weeknd,5
2K9Ovn1o2bTGqbsABGC6m3,Too Late,['The Weeknd'],The Weeknd,1
6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,['The Weeknd'],The Weeknd,3
4BGZF4oLbTL0pWm7C18pbv,Scared To Live,['The Weeknd'],The Weeknd,3
3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,['The Weeknd'],The Weeknd,2
1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,['The Weeknd'],The Weeknd,2
6bnF93Rx87YqUBLSgjiMU8,Heartless,['The Weeknd'],The Weeknd,5
5QO79kh1waicV47BqGRL3g,Save Your Tears,['The Weeknd'],The Weeknd,1
40U8d12pC5UHqmHwXjHjjl,Repeat After Me (Interlude),['The Weeknd'],The Weeknd,3
2p8IUWQDrpjuFltbdgLOag,After Hours,['The Weeknd'],The Weeknd,5
2BcnxwxBuar5wjCaLqm5N3,Until I Bleed Out,['The Weeknd'],The Weeknd,7
0bhBfW4mSRLILc32S4KugQ,If Our Love Is Wrong,['Calum Scott'],Calum Scott,2
5BME6rXk3N5uE1a1vxfW2z,Give Me Something,['Calum Scott'],Calum Scott,5
1fhXgq3KLDWfcXO5coCJr6,Rhythm Inside,['Calum Scott'],Calum Scott,5
0cvfSKcm9VeduwyYPrxtLx,Come Back Home,['Calum Scott'],Calum Scott,2
2pG7GIoyRkERJn3fM9RvJq,Stop Myself (Only Human),['Calum Scott'],Calum Scott,5
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,['Calum Scott'],Calum Scott,7
239Je07Zd3HUxLtm9aSARq,Only You,['Calum Scott'],Calum Scott,7
5DBz188AP1atzNFytyV0N7,Won’t Let You Down,['Calum Scott'],Calum Scott,2
49bvrlmLoV4TcJSVh91xwv,What I Miss Most,['Calum Scott'],Calum Scott,3
46ODcxijzpdIa24RzlfF3K,Hotel Room,['Calum Scott'],Calum Scott,7
40bObcrlrJ2A2O3ux9pPye,Good To You,['Calum Scott'],Calum Scott,5
05satBPYz2Wtx40AytxngW,Not Dark Yet,['Calum Scott'],Calum Scott,7
2EHVjRFRSsXQaHAsys74Us,Dancing On My Own - Tiësto Remix,"['Calum Scott', 'Tiësto']",Calum Scott / Tiësto,3
4xemN2xVVpfQfQUnvEjOEl,Intro,['Outkast'],Outkast,6
1zb9cdsTMrEEL2Ut8rmTb6,GhettoMusick,['Outkast'],Outkast,3
5fz2Z7m0u2AKCkdrGKXHtC,Unhappy,['Outkast'],Outkast,6
5voPrNQYQ4kQoRZ9A2NghB,Bowtie (feat. Sleepy Brown & Jazze Pha),"['Outkast', 'Sleepy Brown', 'Jazze Pha']",Outkast / Sleepy Brown / Jazze Pha,6
0XcTOLKLorCgXa2KWzhM1D,The Rooster,['Outkast'],Outkast,6
4KWLfZ2N2EfIa58vVmTB9z,Bust (feat. Killer Mike),"['Outkast', 'Killer Mike']",Outkast / Killer Mike,6
0Asjj7E8L1tEmfaQhNfuVT,War,['Outkast'],Outkast,6
31tw8G1CMOf4XNAWiwj41u,Church,['Outkast'],Outkast,5
71VHyRlLpcb8GT9rH4zkSp,Bamboo (Interlude),['Outkast'],Outkast,6
5F3reBlMAHQ0mpzRM6Jite,"Tomb of the Boom (feat. Konkrete, Big Gipp & Ludacris)","['Outkast', 'Konkrete', 'Big Gipp', 'Ludacris']",Outkast / Konkrete / Big Gipp / Ludacris,6
7EkYV4UOurrJU5MOGR8uu2,E-Mac (Interlude),['Outkast'],Outkast,6
3Lpzt83fy4a9BdkLXi4vKZ,Knowing,['Outkast'],Outkast,5
3cruThftOq6AYda82nQz3C,Flip Flop Rock (feat. Killer Mike & Jay-Z),"['Outkast', 'Killer Mike', 'JAY-Z']",Outkast / Killer Mike / JAY-Z,5
11ZkoQqwKyQ84tBvaSehUh,Interlude,['Outkast'],Outkast,7
2PAcNOzhCHsDzsBfDysPnG,Reset (feat. Khujo Goodie & Cee-Lo),"['Outkast', 'Khujo Goodie', 'CeeLo Green']",Outkast / Khujo Goodie / CeeLo Green,3
7ogkELY42bcSSvdzutxPtt,D-Boi (Interlude),['Outkast'],Outkast,0
1oPGTrHrMygoW9cbNxWx3N,"Last Call (feat. Slimm Calhoun, Lil' Jon, The EastSide Boyz & Mello)","['Outkast', 'Slimm Calhoun', 'Lil Jon', 'Eastside Boyz', 'Mello']",Outkast / Slimm Calhoun / Lil Jon / Eastside Boyz / Mello,6
7xrtSOPrFxjyavgkXEZ32U,Bowtie (Postlude),['Outkast'],Outkast,6
5oGCd3rzy0oW5F6t3vrDo9,The Love Below (Intro),['Outkast'],Outkast,1
5aSZXRJg2NxnWcK1LKCldg,Love Hater,['Outkast'],Outkast,3
5spGA7Y58Rsx5Nu8UmLfSC,God (Interlude),['Outkast'],Outkast,7
32q1h0jij3ePpp47ShIqVy,Happy Valentine's Day,['Outkast'],Outkast,2
6usyQ5fFzISwVu4Hk5QgG7,Spread,['Outkast'],Outkast,6
5P1fYR4ltTkiFIGnsvrGKA,Where Are My Panties,['Outkast'],Outkast,6
1QJb6LWvPXZpTMiqqODqkH,Prototype,['Outkast'],Outkast,7
6vV1NDCjh2afFgQ9Vb7i86,She Lives in My Lap (feat. Rosario Dawson),"['Outkast', 'Rosario Dawson']",Outkast / Rosario Dawson,5
1rXMnoTvDwCGom2y2uAt4s,"Good Day, Good Sir (Interlude)",['Outkast'],Outkast,6
12hQ53eHbx1VXCG8P3V6e2,Behold a Lady,['Outkast'],Outkast,3
6Mu0ZYQCcRFR7BLs9iG16v,Pink & Blue,['Outkast'],Outkast,7
3FI3voJxfJTE0fIynRIrCB,Love In War,['Outkast'],Outkast,5
0ve4aPQNF5avvi2qfFLYrs,She's Alive,['Outkast'],Outkast,5
2EFHXO4zJRitZLpE1ztsWO,Dracula's Wedding (feat. Kelis),"['Outkast', 'Kelis']",Outkast / Kelis,5
0RBlLGGoMx0AxCsO4XyjGa,The Letter,['Outkast'],Outkast,6
2JIDQilIIxsxwZaS5xz8Av,My Favorite Things,['Outkast'],Outkast,4
2faSzprTWJ7L1EkZNko4ww,Take Off Your Cool (feat. Norah Jones),"['Outkast', 'Norah Jones']",Outkast / Norah Jones,7
6eGRWLRQtT7pX6iXPpFiYk,Vibrate,['Outkast'],Outkast,6
6YZ5KxfrGopg7r3aqjKio7,A Life In The Day of Benjamin Andre (Incomplete),['Outkast'],Outkast,6
6YDBAZHIcOEo1rSrcca7rJ,How Do You Do,['Shakira'],Shakira,5
4O1xKPHOH7iXlzMNUDuxHS,Illegal (feat. Carlos Santana),"['Shakira', 'Santana']",Shakira / Santana,7
4NirETfurhjh8U9Y1l5U1S,Animal City,['Shakira'],Shakira,5
433JymbpWnRMHXzp1oTRP7,Don't Bother,['Shakira'],Shakira,2
080gSRai7pWpGO8WsWk1Ww,The Day and the Time (feat. Gustavo Cerati),"['Shakira', 'Gustavo Cerati']",Shakira / Gustavo Cerati,3
4ng0dNET7TNV2RMjVB65m6,Dreams for Plans,['Shakira'],Shakira,3
4DOamGN0O3Z7mRP8EVTw4f,Hey You,['Shakira'],Shakira,3
42JOtajDAVadoj1x84l2Wg,Your Embrace,['Shakira'],Shakira,2
6IkZCUzTNVdBpIixdippHA,Costume Makes the Clown,['Shakira'],Shakira,2
4lbUTqZIk42k2R6upLKAu6,Something,['Shakira'],Shakira,7
0RoXTnhkLvbUR4dSsY3O0f,Timor,['Shakira'],Shakira,5
6UwBdW2wlO9ikUD3LU8GF3,La Tortura (feat. Alejandro Sanz) - Alternate Version,"['Shakira', 'Alejandro Sanz']",Shakira / Alejandro Sanz,3
0B1QILlvPWfc9vovFYuUuk,FutureSex / LoveSound,['Justin Timberlake'],Justin Timberlake,5
5Gq7IN29DbgUO8Ris1TZKl,Sexy Ladies,['Justin Timberlake'],Justin Timberlake,6
1vMuSYlp2Im8Gpj6JxRJfj,Medley: Let Me Talk to You / My Love (feat. T.I.),"['Justin Timberlake', 'T.I.']",Justin Timberlake / T.I.,5
5iyE2d4U3Vc5cqY9mPTlpy,LoveStoned / I Think She Knows (Interlude),['Justin Timberlake'],Justin Timberlake,3
3pD0f7hSJg2XdQ6udw5Tey,What Goes Around.../...Comes Around (Interlude),['Justin Timberlake'],Justin Timberlake,1
0LlObwsSjhvPFKPPpSWOeh,Chop Me Up (feat. Timbaland & Three-6 Mafia),"['Justin Timberlake', 'Timbaland', 'Three 6 Mafia']",Justin Timberlake / Timbaland / Three 6 Mafia,5
4JQtyBEeLOAOnb7n5OQdDd,Damn Girl (feat. will.i.am),"['Justin Timberlake', 'will.i.am']",Justin Timberlake / will.i.am,5
1MBM7CyZbwJpVbbZJnHHRg,Summer Love,['Justin Timberlake'],Justin Timberlake,5
39q69v4D15oSshBmlJrkmW,Set the Mood Prelude / Until the End of Time,['Justin Timberlake'],Justin Timberlake,5
1Ou4q1gX3QAvKhAFd3xsXT,Losing My Way,['Justin Timberlake'],Justin Timberlake,5
24CBAWq81pQNTftNAxVLYk,(Another Song) All Over Again,['Justin Timberlake'],Justin Timberlake,7
41RffU6OSMWONC8uTjyude,Uptown's First Finale (feat. Stevie Wonder & Andrew Wyatt),"['Mark Ronson', 'Stevie Wonder', 'Andrew Wyatt']",Mark Ronson / Stevie Wonder / Andrew Wyatt,7
2ENBaEOC0Jgi2au9Jt7y7d,Feel Right (feat. Mystikal),"['Mark Ronson', 'Mystikal']",Mark Ronson / Mystikal,5
2VNSUMHI1R3B6wVV8P7ZlG,I Can't Lose (feat. Keyone Starr),"['Mark Ronson', 'Keyone Starr']",Mark Ronson / Keyone Starr,5
523MOh0wR5AN3YUMADvPtz,Crack In the Pearl (feat. Andrew Wyatt),"['Mark Ronson', 'Andrew Wyatt']",Mark Ronson / Andrew Wyatt,7
2OTdfTzu0VAmnykkQDrFZr,In Case of Fire (feat. Jeff Bhasker),"['Mark Ronson', 'Jeff Bhasker']",Mark Ronson / Jeff Bhasker,5
5LdjK8Fvd454DgkIoJR7C9,Heavy and Rolling (feat. Andrew Wyatt),"['Mark Ronson', 'Andrew Wyatt']",Mark Ronson / Andrew Wyatt,3
3LvmU7SNQIakTe4lxiNNvR,"Crack In the Pearl, Pt. II (feat. Stevie Wonder & Jeff Bhasker)","['Mark Ronson', 'Stevie Wonder', 'Jeff Bhasker']",Mark Ronson / Stevie Wonder / Jeff Bhasker,3
1dzQoRqT5ucxXVaAhTcT0J,Just Dance,"['Lady Gaga', ""Colby O'Donis""]",Lady Gaga / Colby O'Donis,5
0eH2eHURaXUP15D8gQlfjx,LoveGame,['Lady Gaga'],Lady Gaga,5
3WUbVS0J4Ulf0XZR6LNRnh,"Eh, Eh (Nothing Else I Can Say)",['Lady Gaga'],Lady Gaga,5
0Bjr5EAEa5YxfSHHWzZmds,"Beautiful, Dirty, Rich",['Lady Gaga'],Lady Gaga,3
3HhAZV8ngUOOt4eUHovhud,The Fame,['Lady Gaga'],Lady Gaga,3
6gknJVkbQb8jkAXbXx0SYA,Money Honey,['Lady Gaga'],Lady Gaga,3
7qPvYVyM7ZU7PHz5LTvRY6,Starstruck,"['Lady Gaga', 'Space Cowboy', 'Flo Rida']",Lady Gaga / Space Cowboy / Flo Rida,5
33CB8obztQNidFDbO6Z1Wl,Boys Boys Boys,['Lady Gaga'],Lady Gaga,3
2iY7jqy8zBlbk5RliSfTH1,Paper Gangsta,['Lady Gaga'],Lady Gaga,3
6a3tkCh4IRkloHPVYxwtZ0,Brown Eyes,['Lady Gaga'],Lady Gaga,3
2UsdgG4NzhmwObtfyEMBjL,I Like It Rough,['Lady Gaga'],Lady Gaga,3
17xFcSuciJ9O10WqDERQep,Summerboy,['Lady Gaga'],Lady Gaga,5
1uvJevFvRwq3AO1qzmXxhJ,Disco Heaven,['Lady Gaga'],Lady Gaga,3
67txf4D8SqDc5lmCMVAz01,What You Waiting For?,['Gwen Stefani'],Gwen Stefani,3
0ALV8l7nqbjwSZ2w9hS2CI,Rich Girl,"['Gwen Stefani', 'Eve']",Gwen Stefani / Eve,5
2b235MLvfjqUzfuTTaJ14d,Cool,['Gwen Stefani'],Gwen Stefani,3
4xGcrf91kiTJkgWrApXa1K,Bubble Pop Electric,"['Gwen Stefani', 'Johnny Vulture']",Gwen Stefani / Johnny Vulture,2
0W3sTOscCbNx9Z4DlfVE3f,Luxurious,['Gwen Stefani'],Gwen Stefani,3
6dRtIA7tImMkng6jk6gm7O,Harajuku Girls,['Gwen Stefani'],Gwen Stefani,5
1HYa2Lg0TvK3VhS7vGmsGE,Crash,['Gwen Stefani'],Gwen Stefani,1
4OrNBbnwPwOKNznRoO0MQL,The Real Thing,['Gwen Stefani'],Gwen Stefani,3
67vuYI3JwHJs7BLA8Y1x6u,Serious,['Gwen Stefani'],Gwen Stefani,5
7m87PV0TopiUt9XWLR4HSD,Danger Zone,['Gwen Stefani'],Gwen Stefani,5
0O0d2We9jfb81E6AjdInLN,Long Way To Go,"['Gwen Stefani', 'André 3000']",Gwen Stefani / André 3000,3
0yY8OMqVwTw8mP4id8z0J5,The Real Thing - Slow Jam Mix,['Gwen Stefani'],Gwen Stefani,7
5LHWqBaTR5MNBu90eJ3uWl,What You Waiting For? - Elevator Mix,['Gwen Stefani'],Gwen Stefani,7
5k3LD7YYDR0VSnnnLyiweo,Up In Flames,['Nicki Minaj'],Nicki Minaj,5
3UQtLqO11WXsKngQuLS9ed,Freedom,['Nicki Minaj'],Nicki Minaj,2
0cXKGzMAGPDLWTnpbV5pij,Hell Yeah,"['Nicki Minaj', 'Parker Ighile']",Nicki Minaj / Parker Ighile,1
3UrNOHCzVxX2KZbNcKQAyu,High School,"['Nicki Minaj', 'Lil Wayne']",Nicki Minaj / Lil Wayne,6
5VH29X65xVLfH2TwD9EcxO,I'm Legit,"['Nicki Minaj', 'Ciara']",Nicki Minaj / Ciara,3
5EPvKTdqjN4OMlrQf6t5Wp,I Endorse These Strippers,"['Nicki Minaj', 'Tyga', 'Thomas Brinx']",Nicki Minaj / Tyga / Thomas Brinx,6
1I9yF0q9snr3VYVfqIVWt1,The Boys,"['Nicki Minaj', 'Cassie']",Nicki Minaj / Cassie,3
2TLU9crGyk56PhgQTWuTvt,Va Va Voom,['Nicki Minaj'],Nicki Minaj,3
2G6YX2y6jI8lgU4GmysthT,Roman Holiday,['Nicki Minaj'],Nicki Minaj,3
2v5sitlzPeI2hdZeMMxtqk,Come On A Cone,['Nicki Minaj'],Nicki Minaj,5
1pmaNc1vjYFARzU57BCUD3,I Am Your Leader,"['Nicki Minaj', 'Cam’ron', 'Rick Ross']",Nicki Minaj / Cam’ron / Rick Ross,6
2epGMZt9GFdH1etwMbQcFm,Beez In The Trap,"['Nicki Minaj', '2 Chainz']",Nicki Minaj / 2 Chainz,6
0H9nWAb0Y3ZxRjGN75MbYH,HOV Lane,['Nicki Minaj'],Nicki Minaj,6
5iGHXBSUbC4F0tW2cC8BKk,Roman Reloaded,"['Nicki Minaj', 'Lil Wayne']",Nicki Minaj / Lil Wayne,6
4wBItt9hMHTmPiZVF7xDaT,Champion,"['Nicki Minaj', 'Nas', 'Drake', 'Jeezy']",Nicki Minaj / Nas / Drake / Jeezy,2
2FT7qhRvlcxwoCDolS56qH,Right By My Side,"['Nicki Minaj', 'Chris Brown']",Nicki Minaj / Chris Brown,2
2bVMvPh1AxmYFnN2IciSmA,Sex In The Lounge,"['Nicki Minaj', 'Lil Wayne', 'Bobby V.']",Nicki Minaj / Lil Wayne / Bobby V.,5
5lGvoadO0urY0Ew8kYUc05,Pound The Alarm,['Nicki Minaj'],Nicki Minaj,3
2SjzgpxHIk5w37m9C8OLI6,Whip It,['Nicki Minaj'],Nicki Minaj,3
4oCoetCyq2cvYNrhZ89kbS,Automatic,['Nicki Minaj'],Nicki Minaj,3
1flniJxb0XPiHXAuN5t7uo,Beautiful Sinner,['Nicki Minaj'],Nicki Minaj,5
0R2YkVqLwsVFxAVusgKPIa,Marilyn Monroe,['Nicki Minaj'],Nicki Minaj,2
6FOk2tjIKFGrgnJgv7Aam5,Young Forever,['Nicki Minaj'],Nicki Minaj,2
0xqzjTbCNoXYuFZ6CJafYf,Fire Burns,['Nicki Minaj'],Nicki Minaj,3
6cTXt3OzY7fyuICQTPhFCY,Gun Shot,"['Nicki Minaj', 'Beenie Man']",Nicki Minaj / Beenie Man,2
7nwnOXF8L52va1CKRPg1d4,Stupid Hoe,['Nicki Minaj'],Nicki Minaj,6
6rjtB7KSIiJ6v9vrACMlqF,400 Lux,['Lorde'],Lorde,2
2MvvoeRt8NcOXWESkxWn3g,Ribs,['Lorde'],Lorde,7
51QEyJI5M7uyd8DOh9tqQY,Buzzcut Season,['Lorde'],Lorde,7
3G6hD9B2ZHOsgf4WfNu7X1,Team,['Lorde'],Lorde,3
60jI0JgMLLj1VggHJVhtRs,Glory And Gore,['Lorde'],Lorde,7
5TRZnGsX49uCZkXxIbD7Ru,Still Sane,['Lorde'],Lorde,7
35kahykNu00FPysz3C2euR,White Teeth Teens,['Lorde'],Lorde,7
55N0YHhO55Q1lWsc4dDPcI,A World Alone,['Lorde'],Lorde,5
0A1v3EIFD2w0nzFJmtsDbL,Kicking And Screaming,['Miley Cyrus'],Miley Cyrus,5
6ZfXA2xakAvphXOSOJ3u1W,When I Look At You,['Miley Cyrus'],Miley Cyrus,2
1ASJElcB5JV8sTdOeFtk0R,The Time Of Our Lives,['Miley Cyrus'],Miley Cyrus,3
2Em0X9ivzblJGTtrtReEI8,Talk Is Cheap,['Miley Cyrus'],Miley Cyrus,2
5qXCeLHzZ4AGx6QeRWPhSe,Obsessed,['Miley Cyrus'],Miley Cyrus,2
2y2li8wh4OIpzadkmhKwhE,Before The Storm – duet with Jonas Brothers (Live),"['Miley Cyrus', 'Jonas Brothers']",Miley Cyrus / Jonas Brothers,1
5x5JM1BSB6vollcIzDocqT,The Climb,['Miley Cyrus'],Miley Cyrus,2
0rQtoQXQfwpDW0c7Fw1NeM,!!!!!!!,['Billie Eilish'],Billie Eilish,0
4QIo4oxwzzafcBWkKjDpXY,xanny,['Billie Eilish'],Billie Eilish,7
6X29iaaazwho3ab7GNue5r,8,['Billie Eilish'],Billie Eilish,6
3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,['Billie Eilish'],Billie Eilish,6
7qEKqBCD2vE5vIBsrUitpD,ilomilo,['Billie Eilish'],Billie Eilish,7
0tMSssfxAL2oV8Vri0mFHE,listen before i go,['Billie Eilish'],Billie Eilish,8
6CcJMwBtXByIz4zQLzFkKc,i love you,['Billie Eilish'],Billie Eilish,7
3LgWsmilsrWXiPYQFRD0T7,goodbye,['Billie Eilish'],Billie Eilish,8
0c55VBoJ66KEqYtUFryoFI,Cuz I Love You,['Lizzo'],Lizzo,2
22MuOxYsCdcRhEb3aEsh0V,Like a Girl,['Lizzo'],Lizzo,3
43BtEHgPHapAp1YNxEfxqd,Juice,['Lizzo'],Lizzo,3
3yQnroSV1cnFHufGjnPMMN,Soulmate,['Lizzo'],Lizzo,3
29v0EOtLl38dvwVa1J9E9a,Jerome,['Lizzo'],Lizzo,6
4r2EQnJIgBea4RK9A96zNS,Crybaby,['Lizzo'],Lizzo,5
5rHi0wHKwJ9H9Pj0EGlpiR,Tempo (feat. Missy Elliott),"['Lizzo', 'Missy Elliott']",Lizzo / Missy Elliott,3
63mNJp4X4isSHs8EFiVXhK,Exactly How I Feel (feat. Gucci Mane),"['Lizzo', 'Gucci Mane']",Lizzo / Gucci Mane,6
6hRPfXphexuw8Aj2u1rGbX,Heaven Help Me,['Lizzo'],Lizzo,2
4tf0POzZuU6h0jpjRoYEdh,Lingerie,['Lizzo'],Lizzo,3
1du4tPkvJfCIuVL6WMtqSs,Boys,['Lizzo'],Lizzo,5
4JazDcr295JjClPNnks5WL,Truth Hurts,['Lizzo'],Lizzo,5
4WbO3H3wFGUdrngpMMs4sF,Water Me,['Lizzo'],Lizzo,5
6KgBpzTuTRPebChN0VTyzV,Good as Hell,['Lizzo'],Lizzo,5
2rjjNUYONZqC7wSd1i6OFq,Good as Hell (feat. Ariana Grande),"['Lizzo', 'Ariana Grande']",Lizzo / Ariana Grande,1
2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",Daft Punk / Pharrell Williams / Nile Rodgers,5
00qyVgLK2j92HYoFaNCnVD,Dirty Picture,"['Taio Cruz', 'Kesha']",Taio Cruz / Kesha,3
0ZnimFEb14Ciz5dvQJAQ3k,Take Me Back - 2010 Remix,"['Taio Cruz', 'Tinchy Stryder']",Taio Cruz / Tinchy Stryder,3
5Ej3OcVHAwIMVwiLo0broE,Come On Girl,"['Taio Cruz', 'Luciana']",Taio Cruz / Luciana,5
5nYKbY6oLHEyRmt3dNlATa,Forever Love,['Taio Cruz'],Taio Cruz,3
5cg9eTJBEOtDqYzs4RMf4y,She's Like A Star,['Taio Cruz'],Taio Cruz,2
2kT9NNXCef2yL2ul1rCu9I,I Just Wanna Know,['Taio Cruz'],Taio Cruz,2
5d2TuLSl4zHUPHIBKitMuU,I'll Never Love Again,['Taio Cruz'],Taio Cruz,3
3u9dgy0yEKAUh02mjGmczS,Falling In Love,['Taio Cruz'],Taio Cruz,2
2ZF2b6WkW2RhxPMKegvC4b,I Can Be,['Taio Cruz'],Taio Cruz,3
3IzaEzfHPfxG3uolyTARny,Higher,['Taio Cruz'],Taio Cruz,5
3NCIER7FiPI7JwELUbKhAj,Moving On,['Taio Cruz'],Taio Cruz,1
0SDV4Wvg7q19B2dQwAv2HB,Feel Again - Remastered,['Taio Cruz'],Taio Cruz,2
0v9FkAlL1xMsNbboRWiSSL,Break Your Heart,"['Taio Cruz', 'Ludacris']",Taio Cruz / Ludacris,3
45S5WTQEGOB1VHr1Q4FuPl,Golden,['Harry Styles'],Harry Styles,5
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,['Harry Styles'],Harry Styles,3
3jjujdWJ72nww5eGnfs2E7,Adore You,['Harry Styles'],Harry Styles,3
4jAIqgrPjKLTY9Gbez25Qb,Lights Up,['Harry Styles'],Harry Styles,5
2IOFZdYYkFxEHVz1w34PoL,Cherry,['Harry Styles'],Harry Styles,7
1ZMiCix7XSAbfAJlEZWMCp,Falling,['Harry Styles'],Harry Styles,7
5JiH89mHrv9oWHlD0T326z,To Be So Lonely,['Harry Styles'],Harry Styles,3
6SQLk9HSNketfgs2AyIiMs,She,['Harry Styles'],Harry Styles,2
6iYMfxznTBlcVOgRHab2W0,"Sunflower, Vol. 6",['Harry Styles'],Harry Styles,5
5IhzJOXNE7ki0IIJbZbnGq,Canyon Moon,['Harry Styles'],Harry Styles,3
03mMSLEJCPoGJwQhHpN5y0,Treat People With Kindness,['Harry Styles'],Harry Styles,3
6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,['Harry Styles'],Harry Styles,7
