id,title,artists,pp_artist,k9_cluster
1Cz1IYLRmCAqGsiRZl0uFC,Look Me in the Heart,['Tina Turner'],Tina Turner,5
2lPXW6Fhj4wWpcsJV4dlyt,Be Tender with Me Baby,['Tina Turner'],Tina Turner,2
4xr6gXjl9R6f8FTmmuzpXz,You Can't Stop Me Loving You,['Tina Turner'],Tina Turner,5
2lgpBjF0e5XvkhYxe9sAj1,Ask Me How I Feel,['Tina Turner'],Tina Turner,3
4oIwfnQj8kbtLGbfupc3li,Falling like Rain,['Tina Turner'],Tina Turner,5
2TxWkdptNrm2Z0CZfMr3Iq,I Don't Wanna Lose You,['Tina Turner'],Tina Turner,3
76MFaWkKlGH1ylHDdsVUPY,Not Enough Romance,['Tina Turner'],Tina Turner,3
1tuwxC3imWlflsHGB0plk5,Foreign Affair,['Tina Turner'],Tina Turner,5
1VJ82z9vp7hvBzthdGWtNa,Bang Bang,['Nancy Sinatra'],Nancy Sinatra,8
2ew12cydZyHtcpza3cX1ra,Sugar Town,['Nancy Sinatra'],Nancy Sinatra,7
3ztH1smFnnMohQUocY9Jzt,So Long Babe,['Nancy Sinatra'],Nancy Sinatra,2
3R1xMbX6zeMJg5MQpDZs9G,"How Does That Grab You, Darlin'?",['Nancy Sinatra'],Nancy Sinatra,5
4I96tVdd55HETldXHjcMIC,Friday's Child,['Nancy Sinatra'],Nancy Sinatra,7
4XS9hxCKMS9EuSNv82ikMS,You Only Live Twice,['Nancy Sinatra'],Nancy Sinatra,7
4EAc2B6H7k9spOtMlVjN6o,Summer Wine,"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,5
36EKCiUoj6onFAU6dQ6A1c,Some Velvet Morning,"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,7
7olHg8x8GvMJAcRzOLHK5e,Lightning's Girl,['Nancy Sinatra'],Nancy Sinatra,3
34KFUJL2FFX23v2TNq6ZGV,Sand,"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,7
4he8EPUaFt6OjBrOx4hQ8i,Lady Bird,"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,7
1Q80rDnGzxR9eOHfhUAZtH,Jackson,"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,3
2MhIpJoV2oma1wSKZaDJgE,Happy,['Nancy Sinatra'],Nancy Sinatra,3
46D8Wzr91DeCeQVzNG0nl7,How Are Things in California,['Nancy Sinatra'],Nancy Sinatra,5
4lq6zfPDnA4aPqe5DQFPk9,Hook and Ladder,['Nancy Sinatra'],Nancy Sinatra,7
6TSF4O7bN5CV5bWyz7SBm3,"Hello L.a., Bye-Bye Birmingham",['Nancy Sinatra'],Nancy Sinatra,7
5DCCkLYIvF8IALIFuGtOFj,Paris Summer,"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,5
3MZdnFhncC2oTmF9oqKxF6,Arkansas Coal (Suite),"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,7
5vUQbycHAFaCvCywSDJlea,Down from Dover,"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,5
5TxKgQn47PeFLvcdts4dBU,Kind of a Woman,['Nancy Sinatra'],Nancy Sinatra,7
12B5WotLqxStY7xdeZwCuz,Machine Gun Kelly,['Nancy Sinatra'],Nancy Sinatra,2
3Mn4kryGHONooKuwfdhrar,(L'été Indien) Indian Summer,"['Nancy Sinatra', 'Lee Hazlewood']",Nancy Sinatra / Lee Hazlewood,2
6QnFHieoch6U9J8zfv6hml,I Want Your Sex - Pts. 1 & 2 Remastered,['George Michael'],George Michael,5
2nOtY4QR3Q0ZCFtPsODOr8,Hard Day - Remastered,['George Michael'],George Michael,5
4wLjiz87aGbmDhADeMQWwt,Hand to Mouth - Remastered,['George Michael'],George Michael,3
1JKTgiCDNoi4NQo8Rfhn8C,Look at Your Hands - Remastered,['George Michael'],George Michael,5
2nzPzkGP9QSZ1lqvXTfyzT,Monkey - Remastered,['George Michael'],George Michael,5
1sEGwuvScFU2uNzlI7Aepy,Kissing a Fool - Remastered,['George Michael'],George Michael,7
7y72gopOlQxQHNwsQS15vW,A Last Request (I Want Your Sex) - Remastered,['George Michael'],George Michael,4
1ABQT5SxlUTNapSbSzblGx,F9mily (You & Me),"['Lil Nas X', 'Travis Barker']",Lil Nas X / Travis Barker,2
3fsH9s00dbn9mSgUu7Yi9D,Bring U Down,['Lil Nas X'],Lil Nas X,5
4no0eHn4fEB7tN1yZSXMma,C7osure (You Like),['Lil Nas X'],Lil Nas X,6
76TmgY6bXOXcESQpUHJhoN,You Dropped A Bomb On Me,['Vanilla Ice'],Vanilla Ice,5
4Qoyu277eiTPnf9cixwn1o,Fight The Power,['Vanilla Ice'],Vanilla Ice,3
6z9xYhyB9nSMIOlUjkXS44,Jump Around,['Vanilla Ice'],Vanilla Ice,3
62xvmyoq6mGq48otRvjU7a,Baby Got Back,['Vanilla Ice'],Vanilla Ice,5
19jG67V7lyahZ9Vvuf0elP,You Gots To Chill,['Vanilla Ice'],Vanilla Ice,6
5qMTJ5IjkFQeurDKwt4tYC,I Got It Made,['Vanilla Ice'],Vanilla Ice,3
6NPjBfnkbXplzFPrNaqL3a,Buffalo Soldier,['Vanilla Ice'],Vanilla Ice,3
0K3cq0jMYxe5P6oIDyXitq,Treat ’Em Right,['Vanilla Ice'],Vanilla Ice,3
09e7zUoC9xX4NmziYB3R8Y,Insane In The Brain,['Vanilla Ice'],Vanilla Ice,1
0pxdM5LCUiHBhehotVxJ1g,Ice Ice Baby (Rock Hero Mix),['Vanilla Ice'],Vanilla Ice,3
7jCS1Rs2tdKsjiXf3INzBE,Ice Ice Baby (Club Crasher Mix),['Vanilla Ice'],Vanilla Ice,3
3AKqackEjPZbNgZsyIG4Fm,Ice Ice Baby (New Romantic Mix),['Vanilla Ice'],Vanilla Ice,3
31jGVUp3t7UnkoXJ8r6zpf,Wearin' That Loved On Look,['Elvis Presley'],Elvis Presley,3
0ireS4EnuOOwF3qYpWRHLe,Only the Strong Survive,['Elvis Presley'],Elvis Presley,7
7ukt12UyHpGFXoEeq4avK6,I'll Hold You In My Heart (Till I Can Hold You In My Arms),['Elvis Presley'],Elvis Presley,7
5IiOLKuBJdOQ4swHdD1rVn,Long Black Limousine,['Elvis Presley'],Elvis Presley,7
3ntzJADr34onO20e8Fv9tL,It Keeps Right On A-Hurtin',['Elvis Presley'],Elvis Presley,7
3sJiuDKhXXylMOPIdjGiIt,I'm Movin' On,['Elvis Presley'],Elvis Presley,3
3EUV0Q8HjYcuGZqoHcQhAS,Power of My Love,['Elvis Presley'],Elvis Presley,7
2rLPWjoAO7IRsBStoPd0Fw,Gentle On My Mind,['Elvis Presley'],Elvis Presley,7
6dLYuyp9uka8Kw7UOG1mMQ,After Loving You,['Elvis Presley'],Elvis Presley,7
4b5H73DBrtbLSGyOUCjWul,True Love Travels On a Gravel Road,['Elvis Presley'],Elvis Presley,7
0yszbfH1KiBFe31vy9H8J8,Any Day Now,['Elvis Presley'],Elvis Presley,7
2eSj0HHwB9aHJQ7zFOu90G,Don't Cry Daddy,['Elvis Presley'],Elvis Presley,7
1dIChAQ6MLzIsXWl6vWAqX,Kentucky Rain,['Elvis Presley'],Elvis Presley,7
0amcgILc902vWg5ZschCcd,Mama Liked the Roses,['Elvis Presley'],Elvis Presley,7
5OvqPEchlZOEBBhOtjaC46,9 to 5,['Dolly Parton'],Dolly Parton,3
4xOHlJDVe3DXaDT4J3Irck,But You Know I Love You,['Dolly Parton'],Dolly Parton,7
7uIfKiKPAbFeno12ejViAC,Heartbreak Express,['Dolly Parton'],Dolly Parton,2
6YRabD024N5PSSwwUpi3yn,Old Flames (Can't Hold a Candle to You),['Dolly Parton'],Dolly Parton,7
3SbNbQQ7p7ocUccKJTSC8F,Applejack,['Dolly Parton'],Dolly Parton,3
2FrJp9qhis44d3vBUNBsNq,Me and Little Andy,['Dolly Parton'],Dolly Parton,7
5TEsa7dr4t6soClhUV9zqW,Here You Come Again,['Dolly Parton'],Dolly Parton,7
2wrMieCOrwHOUF01wEcaD0,Two Doors Down,['Dolly Parton'],Dolly Parton,5
4P7eW4bvm0YPJqUddoa4jV,"It's All Wrong, But It's All Right",['Dolly Parton'],Dolly Parton,7
2jHBgyWOM9zFgv140Peins,Do I Ever Cross Your Mind?,['Dolly Parton'],Dolly Parton,7
14UUdYhHRE6wgofaqwV0fb,"I Will Always Love You - (from the Original Motion Picture Soundtrack Album, ""The Best Little Whorehouse In Texas"")",['Dolly Parton'],Dolly Parton,7
7j900cUaZNSj6I1fXs3tdD,The Soulful Shack,['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,5
0udI4HbJX4siq9P9yUp6MV,The Love I Saw In You Was Just A Mirage,['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,3
6cFKj1DwCsxUPOA9nlZ1hr,My Love For You,['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,7
5epyuhfhc8UauhGzwGlb8b,I'm On The Outside (Looking In),['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,7
785yWpU9meGHzZPnc7eWpF,Don't Think It's Me,['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,7
2KIcTuLUn1BZxRBeGOTWPe,My Love Is Your Love (Forever),['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,3
7EYzRM7HZv5fRebDqZNB12,More Love,['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,7
5lhHFyKHfneQ77F8mJcc31,After You Put Back The Pieces (I'll Still Have A Broken Heart),['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,7
2mDPdLt4DRSRXInwZp7eI7,It's A Good Feeling,['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,3
33vsqdaHq7UTR5aeIiSbVb,You Must Be Love,['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,7
6HNNtaZeS1S33pRR1sJ8P5,Dancing's Alright,['Smokey Robinson & The Miracles'],Smokey Robinson & The Miracles,7
7lUA4P03AhwAw40JHkdyGr,Pretty Hurts,['Beyoncé'],Beyoncé,2
7cioKB5CHVzk09SOtTyn0T,Haunted,['Beyoncé'],Beyoncé,1
6wwrYruEgWlowPDZMq5116,Blow,['Beyoncé'],Beyoncé,3
4DActPOAtak2m8meZeMt3B,No Angel,['Beyoncé'],Beyoncé,0
5hgnY0mVcVetszbb85qeDg,Partition,['Beyoncé'],Beyoncé,6
63wKtmUg754umO8SglEL79,Jealous,['Beyoncé'],Beyoncé,2
0755vnFQZLSgHHWbR1qCjY,Rocket,['Beyoncé'],Beyoncé,1
63FrXif0Pdu4NAPvTh87mw,Mine (feat. Drake),"['Beyoncé', 'Drake']",Beyoncé / Drake,7
40xhyfAPDoMtv494MfPevP,XO,['Beyoncé'],Beyoncé,2
7tefUew2RUuSAqHyegMoY1,***Flawless (feat. Chimamanda Ngozi Adichie),"['Beyoncé', 'Chimamanda Ngozi Adichie']",Beyoncé / Chimamanda Ngozi Adichie,2
49sXkAcR5LvOrtq5Qcn5cf,Superpower (feat. Frank Ocean),"['Beyoncé', 'Frank Ocean']",Beyoncé / Frank Ocean,7
0fYwfZcgijhIOyXn0RVPwq,Heaven,['Beyoncé'],Beyoncé,7
2LjkT4gu5wO4JdeEYl0fMY,Blue (feat. Blue Ivy),"['Beyoncé', 'Blue Ivy']",Beyoncé / Blue Ivy,7
0zVMzJ37VQNFUNvdxxat2E,Flawless Remix (feat. Nicki Minaj),"['Beyoncé', 'Nicki Minaj']",Beyoncé / Nicki Minaj,1
0FZmAvivvifvtN3pZScbw1,Drunk in Love Remix (feat. Jay-Z & Kanye West),"['Beyoncé', 'JAY-Z', 'Kanye West']",Beyoncé / JAY-Z / Kanye West,5
2Z9Yid1RueNo2sHS9x4gdh,Ring Off,['Beyoncé'],Beyoncé,3
0GjDYSp1bNyjggwPadwlyf,Blow Remix (feat. Pharrell Williams),"['Beyoncé', 'Pharrell Williams']",Beyoncé / Pharrell Williams,5
7jpSvCrFev9EBb5RSmoRTa,Standing on the Sun Remix (feat. Mr. Vegas),"['Beyoncé', 'Mr. Vegas', 'Clifford Smith', 'Cleveland Browne', 'Danny Browne']",Beyoncé / Mr. Vegas / Clifford Smith / Cleveland Browne / Danny Browne,2
27tNWlhdAryQY04Gb2ZhUI,Roar,['Katy Perry'],Katy Perry,5
0pOZYYEJawmTAPtkzYKSa2,Legendary Lovers,['Katy Perry'],Katy Perry,5
1NOZvdCovG42qQV7ftVD5d,Birthday,['Katy Perry'],Katy Perry,3
6eQbRfp5DxLSOL5pGozYf1,Walking On Air,['Katy Perry'],Katy Perry,5
009ImBOrIUlWgla8U05RAC,Unconditionally,['Katy Perry'],Katy Perry,2
4jbmgIyjGoXjY01XxatOx6,Dark Horse,"['Katy Perry', 'Juicy J']",Katy Perry / Juicy J,3
7GCElX2eJA5t0AFWw3WzKn,This Is How We Do,['Katy Perry'],Katy Perry,5
6q2jvC1htmreAOxJwRtnUD,International Smile,['Katy Perry'],Katy Perry,5
2Vl6VlxpDQk99QU7TfQGjO,Ghost,['Katy Perry'],Katy Perry,3
2lrMNui7pK7P7KDWrp86Ru,Love Me,['Katy Perry'],Katy Perry,2
5Fm0hRkJ9kHQmO3ziYl1Sa,This Moment,['Katy Perry'],Katy Perry,3
7B8TA3WaoMiKZ3wfnF7PgN,Double Rainbow,['Katy Perry'],Katy Perry,3
1i0Rv7GtiCnnhpEkNAya80,By The Grace Of God,['Katy Perry'],Katy Perry,7
1b8nkgJPYy5dZXqiwIry6R,Intro,['Brandy'],Brandy,7
6PQTUESsPMNcDAg2LEmxh7,Angel in Disguise,['Brandy'],Brandy,5
6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,"['Brandy', 'Monica']",Brandy / Monica,5
4Q2Lu1WP8tNZX85cfhxuQ0,Learn the Hard Way,['Brandy'],Brandy,3
5ZCv9I8mgChcYkSrLuLSTc,Almost Doesn't Count,['Brandy'],Brandy,5
6BxiFSFVzviEqe2eIaruLV,Top of the World (feat. Mase),"['Brandy', 'Mase']",Brandy / Mase,3
1iuwzRxWxDB7VbBldAtmrP,U Don't Know Me (Like U Used To),['Brandy'],Brandy,5
2PEGGWSb06ARYfgtkgl1hm,Never Say Never,['Brandy'],Brandy,5
27wMTSKnygpHgbioqIFhjK,Truthfully,['Brandy'],Brandy,7
6tBD4yjOf9P8rWwUlXdJFm,Have You Ever,['Brandy'],Brandy,7
4ybmXfJBtGT5rWvt5xDl59,Put That on Everything,['Brandy'],Brandy,7
1s9Dzjks8HpU5sBPQ7w6of,In the Car Interlude,['Brandy'],Brandy,6
5Hm2DbFCDXRAiC5ad9oTBk,Happy,['Brandy'],Brandy,5
4s7YAOjrVmgveJHVjspnWa,One Voice,['Brandy'],Brandy,2
2d6j1Vvbgt1PfsjkjgSetT,Tomorrow,['Brandy'],Brandy,7
3NisXVV6O727QM1GZaAAen,(Everything I Do) I Do It for You,['Brandy'],Brandy,3
7pLiBxFxorePYTNc0ZqszL,Doin' It,['LL Cool J'],LL Cool J,5
4w15Ie5XtRC7f6dPAlGOPP,Conceited (There's Something About Remy),['Remy Ma'],Remy Ma,6
4W7Jpvvcyiu4HAsWVj2oTc,Right Thurr,['Chingy'],Chingy,6
5d1mSTmTHr93gVOzEFuzjc,No Better Love,"['Young Gunz', 'Rell']",Young Gunz / Rell,6
3MEwo0VAnFReyKi31zEE4a,What You Know Bout Love,['Pop Smoke'],Pop Smoke,6
3LfevCGXPmA6up6HylCdX6,Body Language,"['Big Sean', 'Ty Dolla $ign', 'Jhené Aiko']",Big Sean / Ty Dolla $ign / Jhené Aiko,5
52NqSaO0sKef9I53ZwiM0D,How Low,['Ludacris'],Ludacris,3
7A70j6mLpxtxj2lEoeQfR7,Day 'N' Nite (Nightmare),['Kid Cudi'],Kid Cudi,5
5YNjECzOAeBizoWysVuXtN,It's A Vibe,"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",2 Chainz / Ty Dolla $ign / Trey Songz / Jhené Aiko,3
5Bduu88wX4VFVl36St9sny,Child Please,['Tierra Whack'],Tierra Whack,7
3m1fDUKdmQzDQnIIsI2XK7,For Everybody,['Kash Doll'],Kash Doll,6
2UrtqjyO08GU0cIBt203ge,Replace Me,"['Nas', 'Big Sean', 'Don Toliver']",Nas / Big Sean / Don Toliver,1
3i8HQciYyY32dxBfmFopJq,Gang Signs,['Lil Baby'],Lil Baby,3
4WYHrxQSQ0E1rrpkmCvZ8A,Pardon Me,"['Lil Yachty', 'Future', 'Mike WiLL Made-It']",Lil Yachty / Future / Mike WiLL Made-It,6
3bAez1m88S181z8Tv96ngC,FUN!,['Vince Staples'],Vince Staples,3
143sXU3nVmeVtfJDfau2nx,Special Remix,"['EST Gee', 'Moneybagg Yo']",EST Gee / Moneybagg Yo,6
1gqXdFQbvvspTilKzE1njO,Time Today,['Moneybagg Yo'],Moneybagg Yo,6
6DeXN5Mvv1WFljyPaUcZUM,Big FlexHer,"['Lakeyah', '42 Dugg']",Lakeyah / 42 Dugg,3
5FfLDbmDIWCsu6DVqSIadF,Talk,['Renni Rucci'],Renni Rucci,6
5dlyzqQcFRPT99UBTc2wTr,Drop It Like It's Hot,"['Snoop Dogg', 'Pharrell Williams']",Snoop Dogg / Pharrell Williams,3
7u8l9JNWW3Q1NCcaLGAcYe,(I Can’t Get No) Satisfaction - Live in SiriusXM Studios,['The Blue Stones'],The Blue Stones,2
4fmzs7ufLyGXmHI1FbWsfJ,Be My Fire - Live in SiriusXM Studios,['The Blue Stones'],The Blue Stones,2
1iDLuNKmD0KGN5MvrhoIrI,Rolling With the Punches - Live in SiriusXM Studios,['The Blue Stones'],The Blue Stones,5
1Te2iEAoQHJ5GSEqWgjwOo,Magic - Live in SiriusXM Studios,['The Blue Stones'],The Blue Stones,5
2B8P1J83ngh7Jq00BACa2V,Black Holes (Solid Ground) - Live in SiriusXM Studios,['The Blue Stones'],The Blue Stones,5
3Jq9rsqmRtqcVKtzP9dnxZ,The Man Comes Around,['Johnny Cash'],Johnny Cash,1
28cnXtME493VX9NOw9cIUh,Hurt,['Johnny Cash'],Johnny Cash,7
3Prk96Esj2yy7RHfseIWOG,Give My Love To Rose,['Johnny Cash'],Johnny Cash,7
3e0qSxu1fNPzDlwqWN3cBD,Bridge Over Troubled Water,['Johnny Cash'],Johnny Cash,7
3iBemYZi4lw53UYDlxqMlw,I Hung My Head,['Johnny Cash'],Johnny Cash,7
6fT2eO0goE6IV9ByaASiam,First Time Ever I Saw Your Face,['Johnny Cash'],Johnny Cash,7
5dcwiQFqn0mTcWewYIv7MV,Personal Jesus,['Johnny Cash'],Johnny Cash,5
7Dprt8s1FohodJYtCNcM4a,In My Life,['Johnny Cash'],Johnny Cash,7
3s9GpTdrLjmU798zi77NcP,Sam Hall,['Johnny Cash'],Johnny Cash,7
5o4SqGekEfvdkNuOVx5d3S,Danny Boy,['Johnny Cash'],Johnny Cash,7
3iehS49kD0gDoHSK7zCpE8,I'm So Lonesome I Could Cry,['Johnny Cash'],Johnny Cash,7
22pv6hn68zJu5xKKlwbLQO,Tear Stained Letter,['Johnny Cash'],Johnny Cash,3
1ZhTHkB1Kt7qO4MP5uZlX6,Streets Of Laredo,['Johnny Cash'],Johnny Cash,7
6SCgT1QDWcsnMusKYua9eE,We'll Meet Again,['Johnny Cash'],Johnny Cash,7
5A7AhK6bkbEaHbPkMJw3Ne,This Is Radio Etienne,['Saint Etienne'],Saint Etienne,6
1n8g8Sg9NefHO7fW2P9EA6,Wilson,['Saint Etienne'],Saint Etienne,4
4jH3UKYn1kfCvvAmdpvBA7,Carnt Sleep,['Saint Etienne'],Saint Etienne,5
2222faxC1EVr5tCoUHvtkA,Girl VII,['Saint Etienne'],Saint Etienne,4
6O9kI064xkcbQyjrPfENze,Spring,['Saint Etienne'],Saint Etienne,2
6tY4KDxY3j6GLuZKt0fGHj,She's the One,['Saint Etienne'],Saint Etienne,4
5nXdXjGqbvOsb3YLdvJrYY,Stoned to Say the Least,['Saint Etienne'],Saint Etienne,4
7GHt4sLafWnCU27PQ9Xz1v,Nothing Can Stop Us,['Saint Etienne'],Saint Etienne,1
319VrOn0eQizyNxiA3zr17,Etienne Gonna Die,['Saint Etienne'],Saint Etienne,3
4gPQcBwKmBygkO46msJ4Xn,London Belongs to Me,['Saint Etienne'],Saint Etienne,3
2WPLmHh3b7PiqlgAGnoy6e,Like the Swallow,['Saint Etienne'],Saint Etienne,4
0LuhQKxCVzLx2PmXXcBRS1,Dilworth's Theme,['Saint Etienne'],Saint Etienne,7
6l8EbYRtQMgKOyc1gcDHF9,Bridge Over Troubled Water,['Simon & Garfunkel'],Simon & Garfunkel,7
1eN42Q7IWRzRBq8eW2Y2TE,El Condor Pasa (If I Could),['Simon & Garfunkel'],Simon & Garfunkel,7
4uIjNF84ZbteunNMxr4Xc0,Keep the Customer Satisfied,['Simon & Garfunkel'],Simon & Garfunkel,1
4zYloXZV6NwiwXenBTc9DI,"So Long, Frank Lloyd Wright",['Simon & Garfunkel'],Simon & Garfunkel,7
5Bh8l8evdBSIoaK6EP1bWI,Baby Driver,['Simon & Garfunkel'],Simon & Garfunkel,2
0nNI8eyMjDGjPDuQq87aJb,Why Don't You Write Me,['Simon & Garfunkel'],Simon & Garfunkel,3
1tk4uuDWxk0DTx2X5rGSxe,"Bye Bye Love - Live at Memorial Auditorium, Burlington, VT - October 1968",['Simon & Garfunkel'],Simon & Garfunkel,1
5t9rkF7g7zIU1NFyrSJaQl,Song for the Asking,['Simon & Garfunkel'],Simon & Garfunkel,7
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),"['Ed Sheeran', 'Camila Cabello', 'Cardi B']",Ed Sheeran / Camila Cabello / Cardi B,5
1AI7UPw3fgwAFkvAlZWhE0,Take Me Back to London (feat. Stormzy),"['Ed Sheeran', 'Stormzy']",Ed Sheeran / Stormzy,5
0VsGaRXR5WAzpu51unJTis,Best Part of Me (feat. YEBBA),"['Ed Sheeran', 'Yebba']",Ed Sheeran / Yebba,7
1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),"['Ed Sheeran', 'Travis Scott']",Ed Sheeran / Travis Scott,5
1Bdptrvb7nQkq8kCw3siE9,Feels (feat. Young Thug & J Hus),"['Ed Sheeran', 'Young Thug', 'J Hus']",Ed Sheeran / Young Thug / J Hus,6
5T03itPFOPGGkvVPvPiyla,Put It All on Me (feat. Ella Mai),"['Ed Sheeran', 'Ella Mai']",Ed Sheeran / Ella Mai,3
2qRN7PWiHRLprw4FpDeI9N,Nothing On You (feat. Paulo Londra & Dave),"['Ed Sheeran', 'Paulo Londra', 'Dave']",Ed Sheeran / Paulo Londra / Dave,3
3FHXUqaUer9o231Je1zxIN,I Don't Want Your Money (feat. H.E.R.),"['Ed Sheeran', 'H.E.R.']",Ed Sheeran / H.E.R.,5
4vIKzWqtn44umal5jXq4wE,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),"['Ed Sheeran', 'Meek Mill', 'A Boogie Wit da Hoodie']",Ed Sheeran / Meek Mill / A Boogie Wit da Hoodie,6
5d1rmWWF1725tnYjq6rMDB,Way To Break My Heart (feat. Skrillex),"['Ed Sheeran', 'Skrillex']",Ed Sheeran / Skrillex,5
7hvO2qCwJVZxiyoA7c9i5d,BLOW (with Chris Stapleton & Bruno Mars),"['Ed Sheeran', 'Chris Stapleton', 'Bruno Mars']",Ed Sheeran / Chris Stapleton / Bruno Mars,3
71vyz1pfzmj1MQvJYOsPlb,Tom Traubert's Blues (Four Sheets To The Wind In Copenhagen),['Tom Waits'],Tom Waits,7
2w78IVFn0nad1tcG5RHyTx,Step Right Up,['Tom Waits'],Tom Waits,5
1yXoIyMg0figR9VfMGFlrG,"Jitterbug Boy (Sharing A Curbstone With Chuck E. Weiss, Robert Marchese, Paul Body and The Mug and Artie)",['Tom Waits'],Tom Waits,7
5tvH52xn3i7gQQQRfBbD0T,I Wish I Was In New Orleans (In The Ninth Ward),['Tom Waits'],Tom Waits,7
2Byq9AiqDPnTGaEgnGt6Q4,The Piano Has Been Drinking (Not Me) (An Evening With Pete King),['Tom Waits'],Tom Waits,7
0y6h8XEByp5KcMIrgA8WUD,Invitation To The Blues,['Tom Waits'],Tom Waits,7
2xgu5ghpA9FYyl2uZIp3oJ,Pasties And A G-String (At The Two O'Clock Club),['Tom Waits'],Tom Waits,6
7uOwJoButelmoPVfRcHr8H,Bad Liver And A Broken Heart (In Lowell),['Tom Waits'],Tom Waits,7
4isuUQhckX6ophYvVEEbYr,The One That Got Away,['Tom Waits'],Tom Waits,7
1G864z3ZxSKYUD3fBKHcMN,Small Change (Got Rained On With His Own .38),['Tom Waits'],Tom Waits,0
0jvFqRqgbo1v7ETPW5X52M,I Can't Wait To Get Off Work (And See My Baby On Montgomery Avenue),['Tom Waits'],Tom Waits,7
22agj1ppHejR41cUyf7k6v,We're All Alone,['Dave'],Dave,6
7IPKXYU2rTMnrLW5IZ7ZI5,Verdansk,['Dave'],Dave,6
2zxEc1GCSCxbHIXTfhraRC,Clash (feat. Stormzy),"['Dave', 'Stormzy']",Dave / Stormzy,6
3mtaSob1BQO4HMSA8lWKRt,In The Fire,['Dave'],Dave,6
6lHN6T5ZkPCEKDPZqDKcYw,Three Rivers,['Dave'],Dave,6
5gOtq0sKU24ZF8hnXlSp1V,System (feat. WizKid),"['Dave', 'WizKid']",Dave / WizKid,5
4wvnXoQqjIOoEis5eyTbCl,Lazarus (feat. Boj),"['Dave', 'Boj']",Dave / Boj,6
25tXNghelZKdGZZVoSL9Yg,Law Of Attraction (feat. Snoh Aalegra),"['Dave', 'Snoh Aalegra']",Dave / Snoh Aalegra,6
3hX0ilh84w2KGaiNw2rRCV,Both Sides Of A Smile (feat. James Blake),"['Dave', 'James Blake']",Dave / James Blake,6
4uwMD6gmDmbwaY2cjqhy7c,Twenty To One,['Dave'],Dave,6
3EzYtOjWoZQ4jHe78hfpQo,Heart Attack,['Dave'],Dave,6
1Xapo8sq7KcQXdt0HrXX5B,Survivor's Guilt,['Dave'],Dave,0
6Ykk0PRL8VMQb6h13CxH31,The Riverboat Song,['Ocean Colour Scene'],Ocean Colour Scene,1
1HkgXusDtcdUch40stX4vp,The Day We Caught The Train,['Ocean Colour Scene'],Ocean Colour Scene,3
61SVJX0TWSSHU0wgqL2RT0,The Circle,['Ocean Colour Scene'],Ocean Colour Scene,2
1FyxT4BADZmpgxmiLrNPHB,Lining Your Pockets,['Ocean Colour Scene'],Ocean Colour Scene,1
6iMKrSR6BgFmG602vNQUz1,Fleeting Mind,['Ocean Colour Scene'],Ocean Colour Scene,2
3ltBydLwhm7NLiQYyzYBTG,40 Past Midnight,['Ocean Colour Scene'],Ocean Colour Scene,1
6KYOOnYpiXNscsjqtxgw26,One For The Road,['Ocean Colour Scene'],Ocean Colour Scene,3
78qbxlkQ8bGqH6UbqAxSDz,It's My Shadow,['Ocean Colour Scene'],Ocean Colour Scene,5
5bMoyunsvXIaAPCQnDVdpK,Policemen & Pirates,['Ocean Colour Scene'],Ocean Colour Scene,3
6p4X8rNNYG12o69ORjRyWl,The Downstream,['Ocean Colour Scene'],Ocean Colour Scene,1
70gCAqgaN9vi5sCR2RXfvS,You've Got It Bad,['Ocean Colour Scene'],Ocean Colour Scene,2
31HeSUYHSHol0MZbLw9xK2,Get Away,['Ocean Colour Scene'],Ocean Colour Scene,2
2kRFrWaLWiKq48YYVdGcm8,Everything In Its Right Place,['Radiohead'],Radiohead,7
