id,title,artists,pp_artist,k9_cluster
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,['Eagles'],Eagles,3
4o2Gc2Ub8ic5Zjt8DX78Re,She's Kinda Hot,['5 Seconds of Summer'],5 Seconds of Summer,3
0MtjzATdzSF7lPB0tDHFnA,Worthy of It All (Live),"['Onething', 'David Brymer']",Onething / David Brymer,2
0PJ4mUQJtVzWjqQ9t4oYWy,Mr. Arrow Key,['Lena'],Lena,3
4X5f3vT8MRuXF68pfjNte5,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","['A$AP Rocky', 'Drake', '2 Chainz', 'Kendrick Lamar']",A$AP Rocky / Drake / 2 Chainz / Kendrick Lamar,6
1Dax619B9tgNsPo8L23Ayb,Cocaina Shawty,['Kap G'],Kap G,3
6GUbqqnT9Miz70clEAzuQ5,Poppin' Off,['WATCH THE DUCK'],WATCH THE DUCK,3
6br4Pc0BzU6dTD5fEmks2i,Electric Body (feat. ScHoolboy Q),"['A$AP Rocky', 'ScHoolboy Q']",A$AP Rocky / ScHoolboy Q,3
2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)","['A$AP Rocky', 'Rod Stewart', 'Miguel', 'Mark Ronson']",A$AP Rocky / Rod Stewart / Miguel / Mark Ronson,2
2Z8WuEywRWYTKe1NybPQEW,Ride,['Twenty One Pilots'],Twenty One Pilots,3
3bnVBN67NBEzedqQuWrpP4,Tear in My Heart,['Twenty One Pilots'],Twenty One Pilots,3
45WsWLY89HkAwQxoJBHuHa,Round and Round,['Moosh & Twist'],Moosh & Twist,5
0PGgAaC469Ef252EWwmxBx,Let Me Down,['Moosh & Twist'],Moosh & Twist,3
4t2FXUS8Nr7NvdNNvczBD6,"Get It, Got It, Go",['Moosh & Twist'],Moosh & Twist,5
4OuH3CCffcLkBdLKUyZ3O7,Unstoppable,['Moosh & Twist'],Moosh & Twist,3
6dIioNaiZINcXssfVlnO8P,All That I Know (feat. Hoodie Allen),"['Moosh & Twist', 'Hoodie Allen']",Moosh & Twist / Hoodie Allen,3
5PMsPFDXC3QY0HA31EJbBs,I Got It,['Moosh & Twist'],Moosh & Twist,2
3hey426twJqPP2W9g24cql,Back to the Wall (feat. Jared Evan),"['Moosh & Twist', 'Jared Evan']",Moosh & Twist / Jared Evan,5
169sjTD6pgYfhTmI03ZiSt,The Devil Wears Prada,['Jared Evan & Statik Selektah'],Jared Evan & Statik Selektah,5
5LibX8hepXFyn6uS2gNLUr,Bad News (Bonus),['Jared Evan & Statik Selektah'],Jared Evan & Statik Selektah,3
1fvMnvFPVV4bUDhKwkdPxr,Are We Almost There yet?,['Jared Evan & Statik Selektah'],Jared Evan & Statik Selektah,2
6rkIL7r97haqIVyj4XMeTO,Sunday,['Jared Evan & Statik Selektah'],Jared Evan & Statik Selektah,5
1Ml0fSNFeK2jwNt08w2eZX,Pro Create (feat. Action Bronson),"['Jared Evan & Statik Selektah', 'Action Bronson']",Jared Evan & Statik Selektah / Action Bronson,3
2JvDTzpmKtBUoEnDW4Ow7Z,Night Light (feat. Termanology),"['Jared Evan & Statik Selektah', 'Termanology']",Jared Evan & Statik Selektah / Termanology,3
2TQAao83jGLg0vS4k5iAS4,Toast (feat. Hoodie Allen),"['Jared Evan & Statik Selektah', 'Hoodie Allen']",Jared Evan & Statik Selektah / Hoodie Allen,5
42AiqbckK64buP2FwZ0GRP,Blue,['Jared Evan & Statik Selektah'],Jared Evan & Statik Selektah,3
4sqK3chS8d96laonwg2xVq,Cold Hearted (feat. Diddy),"['Meek Mill', 'Diddy']",Meek Mill / Diddy,5
0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),"['Meek Mill', 'Drake']",Meek Mill / Drake,6
5SXAdaEmZmYURdbldhuQ9j,Rain Down,['Delirious?'],Delirious?,3
4g2f8n5PqDE5PZrThEF0AI,Majesty,['Delirious?'],Delirious?,2
1MyZf5irnLpjJKncUU8Mm7,I Could Sing of Your Love Forever,['Delirious?'],Delirious?,7
3Hq01XbWnbrkM7uMaTDHnR,I Believe That We Will Win,['The Hurd'],The Hurd,1
5jfZF7RkiR06GtI9KLEoeV,Dirty Bands,['Cousin Stizz'],Cousin Stizz,6
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,['Foreigner'],Foreigner,7
7L3yLy4K5CI7AWK2DfAbTv,Hello,['J. Cole'],J. Cole,5
3U1mFf6W429eMYDwmgkbaZ,Note To Self,['J. Cole'],J. Cole,7
6LBpGdlukUARutol7VgWIS,January 28th,['J. Cole'],J. Cole,6
11qa6plS660rrrkf6VJ3cX,03’ Adolescence,['J. Cole'],J. Cole,6
6sf35vqrEAN8fOFzrKmv9A,Fire Squad,['J. Cole'],J. Cole,6
5dp2DNJtGuNjwgEtAN6BZd,St. Tropez,['J. Cole'],J. Cole,5
52A8OAP8lTQKZCj4Rce92B,A Tale Of 2 Citiez,['J. Cole'],J. Cole,6
4iEWnkDewJ72copeODWuOw,Now,['Logic'],Logic,5
66urf1ZXFy4qVKdNqcdbaZ,Till The End,['Logic'],Logic,2
6IlQTriFgUeEbVx3Y10sia,Driving Ms Daisy,"['Logic', 'Childish Gambino']",Logic / Childish Gambino,5
5INhgLY5BQfXAr61XPAoSq,Metropolis,['Logic'],Logic,2
3s7SAlA1NPlgddOxZEwmm6,Never Enough,['Logic'],Logic,5
17A18khjCRm3uNcd2fFn4I,Bounce,['Logic'],Logic,5
4OMKQBq51PnjZz042AghkR,Growing Pains III,['Logic'],Logic,6
1632iucJ0H2wpzj0byUQau,I'm Gone,['Logic'],Logic,5
73JNvc6jFSZkx4R84kyPzL,Buried Alive,['Logic'],Logic,5
5g8bR5hEuANnazd1mnLq05,Nikki,['Logic'],Logic,5
5SiH1JfdmqgWrK6BHBjbCX,Gang Related,['Logic'],Logic,5
4gKTgPgFEttvPSzHA8EOo3,Soul Food,['Logic'],Logic,6
5zQ1Wq6HNYjGZWkVv5P8Eg,"Breaking Free - From ""High School Musical""/Soundtrack Version","['Troy', 'Gabriella Montez']",Troy / Gabriella Montez,5
5w4cM0CGL7FujaotnXEP27,New York Raining,"['Charles Hamilton', 'Rita Ora']",Charles Hamilton / Rita Ora,5
4sOX1nhpKwFWPvoMMExi3q,Primadonna,['MARINA'],MARINA,5
2iuZJX9X9P0GKaE93xcPjk,Sugar,['Maroon 5'],Maroon 5,3
2Zr5zgU9qEoOPvJbU0GScq,Waiting For Love,['Avicii'],Avicii,5
3vbqb78xzvD3CJl7ZeW83c,Ain't Nobody (Loves Me Better),"['Felix Jaehn', 'Jasmine Thompson']",Felix Jaehn / Jasmine Thompson,5
06Hdbxh6NCy6TIhjdXTchB,Headlights (feat. Ilsey),"['Robin Schulz', 'Ilsey']",Robin Schulz / Ilsey,3
7fBv7CLKzipRk6EC6TWHOB,The Hills,['The Weeknd'],The Weeknd,5
27NV2KxoQ8WuLMqlTDI61F,Often - Kygo Remix,"['The Weeknd', 'Kygo']",The Weeknd / Kygo,5
0MsrWnxQZxPAcov7c74sSo,Holiday / Boulevard of Broken Dreams,['Green Day'],Green Day,2
0S8Z5UHjl1IlYaJpjCOOG6,"Orchestral Suite No. 3 in D major, BWV 1068: II. Air","['Johann Sebastian Bach', 'Joshua Bell', 'Academy of St. Martin in the Fields']",Johann Sebastian Bach / Joshua Bell / Academy of St. Martin in the Fields,7
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,['a-ha'],a-ha,5
1SWVDBtw6h3tm9OehOkDhv,What's The Difference,"['Dr. Dre', 'Eminem', 'Xzibit']",Dr. Dre / Eminem / Xzibit,5
7GLlnuHjYIKy3YR59ziaQe,Bad Boy,['BIGBANG'],BIGBANG,5
7xoUc6faLbCqZO6fQEYprd,One Last Time,['Ariana Grande'],Ariana Grande,2
27HdquR1WuMEZfeVFnW7va,Inner Ninja (feat. David Myles),"['Classified', 'David Myles']",Classified / David Myles,5
4tqcoej1zPvwePZCzuAjJd,Wet Dreamz,['J. Cole'],J. Cole,6
1bzM1cd6oqFozdr4wK6HdR,Blessings,"['Big Sean', 'Drake']",Big Sean / Drake,6
4xkOaSrkexMciUUogZKVTS,'Till I Collapse,"['Eminem', 'Nate Dogg']",Eminem / Nate Dogg,2
6HfOzLLjsaXsehIFEsrxTk,Trophies,"['Young Money', 'Drake']",Young Money / Drake,6
1V7DXSOWDb8zx4EDE72kH7,82-92,"['Termanology', 'Mac Miller']",Termanology / Mac Miller,3
1mCOgCL3TTnkhk7nwNz2MV,"Work Hard, Play Hard",['Wiz Khalifa'],Wiz Khalifa,3
3Osd3Yf8K73aj4ySn6LrvK,No Church In The Wild,"['JAY-Z', 'Kanye West', 'Frank Ocean', 'The-Dream']",JAY-Z / Kanye West / Frank Ocean / The-Dream,5
3MEEzgFPWUAOV9OSBIBLcK,In This Life,['mike.'],mike.,6
0TKWHD7sbO0CrEAdegPLZm,Hell & Back,['Kid Ink'],Kid Ink,3
0BCGahoJKH6UfTginRwc5B,I Wish,['Sammy Adams'],Sammy Adams,2
2gZUPNdnz5Y45eiGxpHGSc,POWER,['Kanye West'],Kanye West,1
0nfQguNoAfKFjsQHr6qnxc,m.A.A.d city,"['Kendrick Lamar', 'MC Eiht']",Kendrick Lamar / MC Eiht,6
3R1k8P1MrDdLSRhlTaaWAS,Who Gon Stop Me,"['JAY-Z', 'Kanye West']",JAY-Z / Kanye West,1
5UsLjwBaTHBX4ektWIr4XX,Forever,"['Drake', 'Kanye West', 'Lil Wayne', 'Eminem']",Drake / Kanye West / Lil Wayne / Eminem,6
6ndmKwWqMozN2tcZqzCX4K,Remember the Name (feat. Styles of Beyond),"['Fort Minor', 'Styles Of Beyond']",Fort Minor / Styles Of Beyond,3
20j9HwjFfdgYc5JBovDxLR,Money and the Power,['Kid Ink'],Kid Ink,2
3XQyqbsAqVj53SBNelPxDl,Supply and Demand,['Traphik'],Traphik,6
3i5rabdkw8HrRDdz0EmHrG,It Feels Good,['Traphik'],Traphik,6
6joDYUdy6t0ZA6C5XyBoKA,Magnetic (feat. Tori Kelly),"['Traphik', 'Tori Kelly']",Traphik / Tori Kelly,6
7g81Dz5MQImZsrZMjA44HE,Airplanes & Terminals,"['Andrew Garcia', 'G Seven', 'Traphik']",Andrew Garcia / G Seven / Traphik,6
0mjoDhjP78mcy1DjO7S6VG,What Do I Have to Do (feat. Dumbfoundead),"['Traphik', 'Dumbfoundead']",Traphik / Dumbfoundead,6
4wBD04vtNQDMipIsrj0CqI,Crest,['Codeko'],Codeko,5
5SzOTY6JBJNmGqPHgdr6k3,Dreams,['Cam Meekins'],Cam Meekins,6
2bL2gyO6kBdLkNSkxXNh6x,Animals,['Maroon 5'],Maroon 5,1
5ZKqR1beprJ3wa6wGUwTWH,Intoxicated - Radio Edit,"['Martin Solveig', 'Good Times Ahead']",Martin Solveig / Good Times Ahead,3
6EsH66Uto1zwZlDGQ6RokU,Forbidden Voices,['Martin Garrix'],Martin Garrix,5
4xi5Cz4KJGaWz0hRvz9mll,Whoa Whoa Whoa,['Watsky'],Watsky,6
0Thqjtu54vKMP06pwZkAWp,G.O.M.D,['J. Cole'],J. Cole,6
5O59s7bCgTFsXDXlWecyQ1,Apparently,['J. Cole'],J. Cole,3
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,['Kanye West'],Kanye West,2
3lbfun3A62A3gMOkWhQIFE,Act My Age,['Hoodie Allen'],Hoodie Allen,2
46XCDr0rFeaUliYuktDhmd,The Aggressive Bee,['MC Mr. Napkins'],MC Mr. Napkins,6
4VySpxhRGy32u5zPCprzDn,Too Close,['Alex Clare'],Alex Clare,5
5uqphUYsR45kPYplrYSAQh,Throw Sum Mo,"['Rae Sremmurd', 'Nicki Minaj', 'Young Thug']",Rae Sremmurd / Nicki Minaj / Young Thug,5
2fbVjOH8FOW60FDD5umpV9,Ultraviolence - Hook N Sling Remix,"['Lana Del Rey', 'Hook N Sling']",Lana Del Rey / Hook N Sling,1
79reBHqpRoWXaQbjBBY3UC,All Day,"['Kanye West', 'Theophilus London', 'Allan Kingdom', 'Paul McCartney']",Kanye West / Theophilus London / Allan Kingdom / Paul McCartney,5
51ODNNDZm21HU7wI7cccRr,Latch,"['Disclosure', 'Sam Smith']",Disclosure / Sam Smith,3
3W2ZcrRsInZbjWylOi6KhZ,You & Me - Flume Remix,"['Disclosure', 'Eliza Doolittle', 'Flume']",Disclosure / Eliza Doolittle / Flume,5
4Hup8pOrqCuZtDIWCTC1PM,What I Like,['Con Bro Chill'],Con Bro Chill,3
07oiSjg6TiehyOS3pRJo0l,I Like Tuh,"['Carnage', 'ILOVEMAKONNEN']",Carnage / ILOVEMAKONNEN,5
1UZ25gykR30Oewh3dBRtVZ,Only,"['Nicki Minaj', 'Drake', 'Lil Wayne', 'Chris Brown']",Nicki Minaj / Drake / Lil Wayne / Chris Brown,6
02M6vucOvmRfMxTXDUwRXu,7/11,['Beyoncé'],Beyoncé,5
760klboT1E03jUt7CiVhbV,GDFR (feat. Sage the Gemini & Lookas),"['Flo Rida', 'Sage The Gemini', 'Lookas']",Flo Rida / Sage The Gemini / Lookas,3
2E01JGJGMa5gW1PmqAWYXG,Overtime,['Cash Cash'],Cash Cash,1
3ML8dNxKfAWCtM9RF6osTE,Kiss the Sky - EP Version,['Cash Cash'],Cash Cash,5
31TN8e9lVaV0lNZN3SCqt1,Island In The Sun,"['Shwayze', 'Cisco Adler']",Shwayze / Cisco Adler,3
21ztTjTqpOV2r0MYVBps3b,Scrape the Sky,"[""Can't Stop Won't Stop"", 'Fresh Big Mouf']",Can't Stop Won't Stop / Fresh Big Mouf,5
4qABfS1RaGVXdBhj2BQyhO,Runaway (U & I),['Galantis'],Galantis,2
0BOyn6SwOhDON30vKnw6fk,Make Sense,['Skizzy Mars'],Skizzy Mars,6
3ZuiIFm9nRnkRz8AZAekjJ,Rocketeer,"['Far East Movement', 'Ryan Tedder', 'Ruff Loaderz']",Far East Movement / Ryan Tedder / Ruff Loaderz,5
5AyL2kgLtTWEu3qO3B9SqK,Like A G6,"['Far East Movement', 'The Cataracs', 'DEV']",Far East Movement / The Cataracs / DEV,6
0lYtIvI7bO51PZSeK22Mbz,"눈,코,입 (Eyes, Nose, Lips)",['TAEYANG'],TAEYANG,7
2NO4CA2TFvhGeg7XMz8PmT,Wedding Dress,['TAEYANG'],TAEYANG,3
6jRp7SGnoItclMhFktX6Ia,Lunch Money,['Pusha T'],Pusha T,6
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,['J. Cole'],J. Cole,6
2e3Ea0o24lReQFR4FA7yXH,Love Yourz,['J. Cole'],J. Cole,6
7aE5WXu5sFeNRh3Z05wwu4,Wish You Were Here - 2011 Remaster,['Pink Floyd'],Pink Floyd,7
4hByccjFgwspJb9xjO63I3,Brand New Car,['Action Bronson'],Action Bronson,6
6ScJMrlpiLfZUGtWp4QIVt,A Milli,['Lil Wayne'],Lil Wayne,6
3N5oiETJEStSB71TjTFkWV,Bounce It (feat. Wale & Trey Songz),"['Juicy J', 'Wale', 'Trey Songz']",Juicy J / Wale / Trey Songz,3
6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),"['Matoma', 'The Notorious B.I.G.', 'Ja Rule', 'Ralph Tresvant']",Matoma / The Notorious B.I.G. / Ja Rule / Ralph Tresvant,3
2b7FqlHc3JrzlYtGEkzq22,Juicy - 2007 Remaster,['The Notorious B.I.G.'],The Notorious B.I.G.,6
0YzCQcsgj6KqwBHVx1mZrH,Heroes (we could be),['Alesso'],Alesso,2
7qCAVkHWZkF44OzOUKf8Cr,El Perdón (with Enrique Iglesias),"['Nicky Jam', 'Enrique Iglesias']",Nicky Jam / Enrique Iglesias,2
7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",Calvin Harris / Ellie Goulding,5
7aXuop4Qambx5Oi3ynsKQr,I Don't Mind (feat. Juicy J),"['Usher', 'Juicy J']",Usher / Juicy J,3
5iNRPN7oYQvdB9AmeSW6d3,Trap Queen,['Fetty Wap'],Fetty Wap,3
7uWVT3UkCAZyANvv0bdyQn,These Walls,"['Kendrick Lamar', 'Bilal', 'Anna Wise', 'Thundercat']",Kendrick Lamar / Bilal / Anna Wise / Thundercat,3
0N3W5peJUQtI4eyR6GJT5O,King Kunta,['Kendrick Lamar'],Kendrick Lamar,5
4CeeEOM32jQcH3eN9Q2dGj,Smells Like Teen Spirit,['Nirvana'],Nirvana,3
1xugsCboIm1yILqpLvH9aD,You Raise Me Up,['Josh Groban'],Josh Groban,7
4tnnfGGLBYWwotE4Q8H5jf,Sugar - Remix,"['Maroon 5', 'Nicki Minaj']",Maroon 5 / Nicki Minaj,3
3zHq9ouUJQFQRf3cm1rRLu,"Love Me Like You Do - From ""Fifty Shades Of Grey""",['Ellie Goulding'],Ellie Goulding,2
32FX4D4eT8LFP07QvlhSn8,2 Heads,['Coleman Hell'],Coleman Hell,3
3OgZdIAHaDMOtYq8Z5iCQ5,Believe,['Mumford & Sons'],Mumford & Sons,2
4j3X4KX8rURekAVIFUhI23,Perfect,['Simple Plan'],Simple Plan,2
0Vpswx5knuuXW8HmNK1LrT,My Girl,['The Temptations'],The Temptations,3
2KQGs6oyLQwfqSZ5Zs0eje,Driving Me Crazy,['Sammy Adams'],Sammy Adams,3
0zO8ctW0UiuOefR87OeJOZ,Collard Greens,"['ScHoolboy Q', 'Kendrick Lamar']",ScHoolboy Q / Kendrick Lamar,3
1ID1QFSNNxi0hiZCNcwjUC,Legend,['Drake'],Drake,3
5InOp6q2vvx0fShv3bzFLZ,Know Yourself,['Drake'],Drake,6
2durxb17bXcmQJHSt8JAdO,No Tellin',['Drake'],Drake,6
3a8tAZFJxlmBwOtrf5L1oC,6 God,['Drake'],Drake,3
63p3Slj0shAFP0Q7dQetj5,Used To,"['Drake', 'Lil Wayne']",Drake / Lil Wayne,5
4zLOwx1yRJXWkHKt1XzF1p,Now & Forever,['Drake'],Drake,7
6ImxYXeLDQPIv4qo7bMhSk,Company,"['Drake', 'Travis Scott']",Drake / Travis Scott,3
2YaDRtIlQiZ5WDDB2YuEOC,You & The 6,['Drake'],Drake,6
5brMyscUnQg14hMriS91ks,Kanye,"['The Chainsmokers', 'sirenXX']",The Chainsmokers / sirenXX,2
2ENZ9lWpoLAGFDJsDb2Cbt,공허해 empty,['WINNER'],WINNER,3
63M8PK8yavNITSViKUB62p,Schemin Up (feat. Drake and P. Reign),"['OB OBrien', 'Drake', 'Preme']",OB OBrien / Drake / Preme,6
08Fzz7RIrKORy753bNWpXa,Hematoma,['Giant Gorilla Dog Thing'],Giant Gorilla Dog Thing,6
2eb51UvA5hKfZOC1cy1oA1,Hands Up,['Vince Staples'],Vince Staples,1
49JQdvXRFnXb08qv3KQN56,Man On The Moon,['Kid Cudi'],Kid Cudi,3
2cJz1loJp5EZM6shmQpLZN,"Harder, Better, Faster, Stronger",['Daft Punk'],Daft Punk,5
4jX7ylmW6kILaabLqqAyO0,All About It (feat. Ed Sheeran),"['Hoodie Allen', 'Ed Sheeran']",Hoodie Allen / Ed Sheeran,5
75SixhsPWyRRmtqHeffiXr,Alone Together,['Fall Out Boy'],Fall Out Boy,3
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",['Fall Out Boy'],Fall Out Boy,2
2ryD8LVwfUoB3sWdi14RNr,Rollerblades,['Eliza Doolittle'],Eliza Doolittle,3
3TlIt0ReIxPsVZcOEivT5U,It's Not Unusual,['Tom Jones'],Tom Jones,3
6Rs79BpoJYdQpbMXP41I3B,You See Me,['Childish Gambino'],Childish Gambino,6
1nRTH500HbZX8PYwT4ZMby,Retro (Rough),['Childish Gambino'],Childish Gambino,5
3WWAvWDBQANpJeNbvVbjMg,Heartbeat,['Childish Gambino'],Childish Gambino,5
5NhlpQ6BOIz3S5welptk1W,Sober,['Childish Gambino'],Childish Gambino,1
6FkOPzHgnPAyWljv5Oinn0,Wiz Khalifa,['Cam Meekins'],Cam Meekins,6
3rFoMmU0AGSbuq4WyVCXre,You,['Cam Meekins'],Cam Meekins,5
5SOt2NdHbsUz3PyTG4sV1s,Better Days,['Cam Meekins'],Cam Meekins,3
4l9RCli4jUOIbGJfOvjy52,This Is A Hit,['KYLE'],KYLE,6
7sexsf6YaGAhZbWAgpskKu,Keep It Real,['KYLE'],KYLE,6
2RCkd4tms3VOEoTErKzInS,Don't Wanna Fall In Love,['KYLE'],KYLE,6
0lwkTJnLBVWvEnxtku7Msy,Alright,"['Logic', 'Big Sean']",Logic / Big Sean,3
2EF0xu2mNDKQE8y2pyWL6P,Under Pressure,['Logic'],Logic,2
4uVjbl6daCwjhDur7qLddu,I'd Do Anything,['Simple Plan'],Simple Plan,2
10rChmECwPcvTTj4w07hq4,Welcome to My Life,['Simple Plan'],Simple Plan,2
03GtlqFgHW2RHE9iDA9E38,Summer Paradise (feat. Sean Paul) - Single Version,"['Simple Plan', 'Sean Paul']",Simple Plan / Sean Paul,2
24QL7rUqoehnsTPVAegiL8,Superhuman,['Andy Mineo'],Andy Mineo,6
3yfqSUWxFvZELEM4PmlwIR,The Real Slim Shady,['Eminem'],Eminem,5
3uAgHKnp9NtuWCRdnpI5U5,Tumblr Girls (feat. Christoph Andersson),"['G-Eazy', 'Christoph Andersson']",G-Eazy / Christoph Andersson,6
4wpTlsQpvcVfvDbXm9Gb0M,Let's Get Lost (feat. Devon Baldwin),"['G-Eazy', 'Devon Baldwin']",G-Eazy / Devon Baldwin,5
5IRj7ySmm7bNRwij9zxtfY,I Mean It (feat. Remo),"['G-Eazy', 'Remo']",G-Eazy / Remo,2
4HnPZXkx15Y5hfBWh9vtQL,Lady Killers (feat. Hoodie Allen),"['G-Eazy', 'Hoodie Allen']",G-Eazy / Hoodie Allen,2
2wAJTrFhCnQyNSD3oUgTZO,Work Out,['J. Cole'],J. Cole,3
2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),"['J. Cole', 'Miguel']",J. Cole / Miguel,6
0Fs9cdPDhptWEDJmiCbkEW,She Knows (feat. Amber Coffman & Cults),"['J. Cole', 'Cults', 'Amber Coffman']",J. Cole / Cults / Amber Coffman,3
0Dc7J9VPV4eOInoxUiZrsL,Don't Tell 'Em,"['Jeremih', 'YG']",Jeremih / YG,3
0F0iPeQcWyakStJiBEfnbx,Good Intentions,['Hoodie Allen'],Hoodie Allen,5
6Nenm0bjHwjCbTet7Zb9VH,From the Day,['I AM THEY'],I AM THEY,3
5Iy2Jj87Ha0C0IBlNE1I4y,The Days,['Avicii'],Avicii,3
03DZZDvcEeK9E7iv24f8Gr,막을 올리며 Encore,['Epik High'],Epik High,1
6KrJn7TLGbkXwbU8GAS5Sk,헤픈엔딩 Happen Ending,"['Epik High', 'Joe Won Sun']",Epik High / Joe Won Sun,5
2BPXILn0MqOe5WroVXlvN1,I Will Go To You Like the First Snow,['AILEE'],AILEE,7
3d3ELsqKlQ7WA0a10Isu3l,LOVE SCENARIO,['iKON'],iKON,3
6pZ3gr876ItFEnM3ZumSH8,Carpoolin',['SOB X RBE'],SOB X RBE,6
4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),"['BlocBoy JB', 'Drake']",BlocBoy JB / Drake,6
3f5bz3Gzkftj206JtM3s6b,애인 있어요,['Kim Bum Soo'],Kim Bum Soo,7
1Uich3MOYxcBw14WavzZpi,Last Love,['Kim Bum Soo'],Kim Bum Soo,7
4LmAnpjlhWTahvRkYR8xJa,X (with 2 Chainz & Saudi),"['ScHoolboy Q', '2 Chainz', 'Saudi']",ScHoolboy Q / 2 Chainz / Saudi,6
7bUcBztfGqO7cSI2gMZeCI,Opps (with Yugen Blakrok),"['Vince Staples', 'Yugen Blakrok']",Vince Staples / Yugen Blakrok,6
1eLSF6HfrRA0AsNmTkUlKx,"King's Dead (with Kendrick Lamar, Future & James Blake)","['Jay Rock', 'Kendrick Lamar', 'Future', 'James Blake']",Jay Rock / Kendrick Lamar / Future / James Blake,6
5cXg9IQS34FzLVdHhp7hu7,Big Shot (with Travis Scott),"['Kendrick Lamar', 'Travis Scott']",Kendrick Lamar / Travis Scott,6
0DJBgBiYeSn6n1AXAkFVE8,I Am,['Jorja Smith'],Jorja Smith,6
2tPcTFiQF9MbVUyjZ3zDhA,Paramedic!,['SOB X RBE'],SOB X RBE,3
5jyyPsIGM2yqkZN9R3TmvN,The Ways (with Swae Lee),"['Khalid', 'Swae Lee']",Khalid / Swae Lee,5
4FpfU1O7WCLBnmwu5XAFk4,Redemption Interlude,['Zacari'],Zacari,7
35cOyocq8Gb6UcT0NWeTwn,Seasons (with Sjava & Reason),"['Mozzy', 'Sjava', 'REASON']",Mozzy / Sjava / REASON,6
76iVOVsliCHlWqKuDnCfhE,Redemption (with Babes Wodumo),"['Zacari', 'Babes Wodumo']",Zacari / Babes Wodumo,5
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"['Kendrick Lamar', 'SZA']",Kendrick Lamar / SZA,3
4KXwFI9pgJLpUIAc9oSL8j,Bloody Waters (with Anderson .Paak & James Blake),"['Ab-Soul', 'Anderson .Paak', 'James Blake']",Ab-Soul / Anderson .Paak / James Blake,6
77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),"['The Weeknd', 'Kendrick Lamar']",The Weeknd / Kendrick Lamar,3
5qN4HFkapdAOV94XPryVof,Black Panther,['Kendrick Lamar'],Kendrick Lamar,6
0WON7GUPcug0IX0tVtMDMV,Dreams and Nightmares,['Meek Mill'],Meek Mill,6
0NqZ65jPelNB13gzsvH2Ma,At The Club,"['Jacquees', 'DeJ Loaf']",Jacquees / DeJ Loaf,5
3Doz4a3NAOaDuGQ0ff63BY,Novocaine (feat. Shiloh),"['Floreyyyy', 'Shiloh']",Floreyyyy / Shiloh,1
4NENA1LQEFiBzZZymbOEzP,Not Even Her (feat. Shiloh),"['Floreyyyy', 'Shiloh']",Floreyyyy / Shiloh,7
2DLrgv7HhJanCuD8L9uJLR,Zenzenzense - movie ver.,['RADWIMPS'],RADWIMPS,2
32UIpKdyGzgTPTO8e5ge5c,Amen (feat. Drake),"['Meek Mill', 'Drake']",Meek Mill / Drake,6
63OQupATfueTdZMWTxW03A,Karma Police,['Radiohead'],Radiohead,7
2a1iMaoWQ5MnvLFBDv4qkf,High and Dry,['Radiohead'],Radiohead,7
10nyNJ6zNy2YVYLrcwLccB,No Surprises,['Radiohead'],Radiohead,7
73CKjW3vsUXRpy3NnX4H7F,Fake Plastic Trees,['Radiohead'],Radiohead,7
5lFbGMt9ZYPvnWvWeimvkW,Be Alone,['Childish Gambino'],Childish Gambino,7
7xTY3rJMgj0nh6OOPHgsLw,Freaks And Geeks,['Childish Gambino'],Childish Gambino,6
146EkdID2XSngct4gG8NQl,My Shine,['Childish Gambino'],Childish Gambino,2
48otelBlQznqDX6Uuio485,Lights Turned On,['Childish Gambino'],Childish Gambino,5
4sy3B9TPNMIze8oFrDJnUN,Not Going Back,['Childish Gambino'],Childish Gambino,6
18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,['Phil Collins'],Phil Collins,7
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,['Tears For Fears'],Tears For Fears,3
1vJOi8S2MSq3jZsni1gm4x,Vacation,"[""The Go-Go's""]",The Go-Go's,3
7GPstnufSTScEaw9dMxO9H,Childs Play (feat. Chance the Rapper),"['SZA', 'Chance the Rapper']",SZA / Chance the Rapper,7
6Vmow8PuUaU7W1T2WWLZk2,Go Gina,['SZA'],SZA,7
5fQBa4wkmq28xpSLOQ202K,Normal Girl,['SZA'],SZA,3
